num ; coinc ; date ; time ; sec ; RecTime ; A ; B ; C ; COINC ; Pressure ; Temp ; Humidity ; Altitude 
884; ABC; 27/2/2022; 6:31:25; 530160; 600; 4790; 103797; 5301; 323; 0.00; 0.00; 0.00; 44330.00
885; ABC; 27/2/2022; 6:41:26; 530761; 600; 4875; 104235; 5258; 353; 0.00; 0.00; 0.00; 44330.00
886; ABC; 27/2/2022; 6:51:26; 531361; 600; 4899; 104049; 5218; 360; 0.00; 0.00; 0.00; 44330.00
887; ABC; 27/2/2022; 7:1:26; 531961; 600; 4844; 104144; 5286; 384; 0.00; 0.00; 0.00; 44330.00
888; ABC; 27/2/2022; 7:11:26; 532561; 600; 4900; 104455; 5290; 378; 0.00; 0.00; 0.00; 44330.00
889; ABC; 27/2/2022; 7:21:27; 533162; 600; 4854; 105080; 5170; 373; 0.00; 0.00; 0.00; 44330.00
890; ABC; 27/2/2022; 7:31:28; 533763; 600; 4838; 104986; 5308; 343; 0.00; 0.00; 0.00; 44330.00
891; ABC; 27/2/2022; 7:41:28; 534363; 600; 4768; 105379; 5109; 375; 0.00; 0.00; 0.00; 44330.00
892; ABC; 27/2/2022; 7:51:28; 534963; 600; 4732; 104708; 5295; 327; 0.00; 0.00; 0.00; 44330.00
893; ABC; 27/2/2022; 8:1:28; 535563; 600; 4927; 104830; 5351; 372; 0.00; 0.00; 0.00; 44330.00
894; ABC; 27/2/2022; 8:11:29; 536164; 600; 4952; 105174; 5270; 344; 0.00; 0.00; 0.00; 44330.00
895; ABC; 27/2/2022; 8:21:29; 536764; 600; 4848; 105230; 5263; 332; 0.00; 0.00; 0.00; 44330.00
896; ABC; 27/2/2022; 8:31:30; 537365; 600; 4889; 105980; 5262; 326; 0.00; 0.00; 0.00; 44330.00
897; ABC; 27/2/2022; 8:41:30; 537965; 600; 4882; 105113; 5378; 369; 0.00; 0.00; 0.00; 44330.00
898; ABC; 27/2/2022; 8:51:30; 538565; 600; 4900; 105811; 5343; 361; 0.00; 0.00; 0.00; 44330.00
899; ABC; 27/2/2022; 9:1:31; 539166; 600; 4986; 106015; 5324; 369; 0.00; 0.00; 0.00; 44330.00
900; ABC; 27/2/2022; 9:11:31; 539766; 600; 4798; 105673; 5307; 359; 0.00; 0.00; 0.00; 44330.00
901; ABC; 27/2/2022; 9:21:32; 540367; 600; 4874; 106294; 5320; 371; 0.00; 0.00; 0.00; 44330.00
902; ABC; 27/2/2022; 9:31:32; 540967; 600; 4899; 105854; 5192; 344; 0.00; 0.00; 0.00; 44330.00
903; ABC; 27/2/2022; 9:41:32; 541567; 600; 4901; 106520; 5319; 360; 0.00; 0.00; 0.00; 44330.00
904; ABC; 27/2/2022; 9:51:33; 542168; 600; 4940; 107419; 5271; 374; 0.00; 0.00; 0.00; 44330.00
905; ABC; 27/2/2022; 10:1:33; 542768; 600; 4776; 106276; 5221; 340; 0.00; 0.00; 0.00; 44330.00
906; ABC; 27/2/2022; 10:11:34; 543369; 600; 4945; 107188; 5419; 378; 0.00; 0.00; 0.00; 44330.00
907; ABC; 27/2/2022; 10:21:34; 543969; 600; 4972; 107004; 5306; 367; 0.00; 0.00; 0.00; 44330.00
908; ABC; 27/2/2022; 10:31:34; 544569; 600; 5014; 107511; 5369; 371; 0.00; 0.00; 0.00; 44330.00
909; ABC; 27/2/2022; 10:41:35; 545170; 600; 4885; 107711; 5265; 343; 0.00; 0.00; 0.00; 44330.00
910; ABC; 27/2/2022; 10:51:35; 545770; 600; 4905; 108112; 5344; 356; 0.00; 0.00; 0.00; 44330.00
911; ABC; 27/2/2022; 11:1:36; 546371; 600; 4905; 108060; 5381; 335; 0.00; 0.00; 0.00; 44330.00
912; ABC; 27/2/2022; 11:11:36; 546971; 600; 5006; 108309; 5386; 364; 0.00; 0.00; 0.00; 44330.00
913; ABC; 27/2/2022; 11:21:36; 547571; 600; 4960; 108349; 5296; 356; 0.00; 0.00; 0.00; 44330.00
914; ABC; 27/2/2022; 11:31:36; 548171; 600; 4902; 108723; 5442; 345; 0.00; 0.00; 0.00; 44330.00
915; ABC; 27/2/2022; 11:41:37; 548772; 600; 4968; 108459; 5446; 399; 0.00; 0.00; 0.00; 44330.00
916; ABC; 27/2/2022; 11:51:37; 549372; 600; 4931; 108605; 5398; 346; 0.00; 0.00; 0.00; 44330.00
917; ABC; 27/2/2022; 12:1:38; 549973; 600; 4880; 109256; 5459; 352; 0.00; 0.00; 0.00; 44330.00
918; ABC; 27/2/2022; 12:11:38; 550573; 600; 4987; 109175; 5346; 350; 0.00; 0.00; 0.00; 44330.00
919; ABC; 27/2/2022; 12:21:38; 551173; 600; 4986; 109353; 5356; 370; 0.00; 0.00; 0.00; 44330.00
920; ABC; 27/2/2022; 12:31:40; 551774; 600; 5031; 109837; 5407; 358; 0.00; 0.00; 0.00; 44330.00
921; ABC; 27/2/2022; 12:41:39; 552374; 600; 5059; 109472; 5519; 388; 0.00; 0.00; 0.00; 44330.00
922; ABC; 27/2/2022; 12:51:41; 552975; 600; 4913; 110259; 5430; 348; 0.00; 0.00; 0.00; 44330.00
923; ABC; 27/2/2022; 13:1:41; 553575; 600; 4839; 109886; 5489; 337; 0.00; 0.00; 0.00; 44330.00
924; ABC; 27/2/2022; 13:11:41; 554175; 600; 4891; 109850; 5362; 331; 0.00; 0.00; 0.00; 44330.00
925; ABC; 27/2/2022; 13:21:42; 554776; 600; 5001; 110159; 5272; 380; 0.00; 0.00; 0.00; 44330.00
926; ABC; 27/2/2022; 13:31:42; 555376; 600; 5034; 110801; 5390; 373; 0.00; 0.00; 0.00; 44330.00
927; ABC; 27/2/2022; 13:41:43; 555977; 600; 4860; 109737; 5401; 339; 0.00; 0.00; 0.00; 44330.00
928; ABC; 27/2/2022; 13:51:43; 556577; 600; 5009; 110526; 5473; 390; 0.00; 0.00; 0.00; 44330.00
929; ABC; 27/2/2022; 14:1:43; 557177; 600; 5031; 110102; 5355; 383; 0.00; 0.00; 0.00; 44330.00
930; ABC; 27/2/2022; 14:11:43; 557777; 600; 5108; 110388; 5390; 362; 0.00; 0.00; 0.00; 44330.00
931; ABC; 27/2/2022; 14:21:44; 558378; 600; 4981; 110421; 5463; 368; 0.00; 0.00; 0.00; 44330.00
932; ABC; 27/2/2022; 14:31:44; 558978; 600; 4993; 110509; 5370; 357; 0.00; 0.00; 0.00; 44330.00
933; ABC; 27/2/2022; 14:41:45; 559579; 600; 4940; 110855; 5374; 348; 0.00; 0.00; 0.00; 44330.00
934; ABC; 27/2/2022; 14:51:45; 560179; 600; 5046; 111271; 5401; 351; 0.00; 0.00; 0.00; 44330.00
935; ABC; 27/2/2022; 15:1:45; 560779; 600; 5037; 110837; 5401; 353; 0.00; 0.00; 0.00; 44330.00
936; ABC; 27/2/2022; 15:11:46; 561380; 600; 4912; 111004; 5356; 336; 0.00; 0.00; 0.00; 44330.00
937; ABC; 27/2/2022; 15:21:46; 561980; 600; 4885; 111385; 5433; 338; 0.00; 0.00; 0.00; 44330.00
938; ABC; 27/2/2022; 15:31:47; 562581; 600; 4949; 111329; 5392; 345; 0.00; 0.00; 0.00; 44330.00
939; ABC; 27/2/2022; 15:41:47; 563181; 600; 5052; 111170; 5550; 385; 0.00; 0.00; 0.00; 44330.00
940; ABC; 27/2/2022; 15:51:47; 563781; 600; 4969; 111160; 5498; 335; 0.00; 0.00; 0.00; 44330.00
941; ABC; 27/2/2022; 16:1:47; 564381; 600; 4932; 111738; 5365; 349; 0.00; 0.00; 0.00; 44330.00
942; ABC; 27/2/2022; 16:11:47; 564981; 600; 4865; 111430; 5433; 357; 0.00; 0.00; 0.00; 44330.00
943; ABC; 27/2/2022; 16:21:48; 565582; 600; 4949; 111703; 5356; 309; 0.00; 0.00; 0.00; 44330.00
944; ABC; 27/2/2022; 16:31:48; 566182; 600; 5077; 111443; 5372; 362; 0.00; 0.00; 0.00; 44330.00
945; ABC; 27/2/2022; 16:41:48; 566782; 600; 5058; 111854; 5324; 367; 0.00; 0.00; 0.00; 44330.00
946; ABC; 27/2/2022; 16:51:48; 567382; 600; 5018; 112264; 5472; 328; 0.00; 0.00; 0.00; 44330.00
947; ABC; 27/2/2022; 17:1:49; 567983; 600; 5003; 112914; 5477; 376; 0.00; 0.00; 0.00; 44330.00
948; ABC; 27/2/2022; 17:11:49; 568583; 600; 5033; 112282; 5375; 368; 0.00; 0.00; 0.00; 44330.00
949; ABC; 27/2/2022; 17:21:50; 569184; 600; 5036; 112737; 5463; 360; 0.00; 0.00; 0.00; 44330.00
950; ABC; 27/2/2022; 17:31:50; 569784; 600; 5052; 111617; 5375; 343; 0.00; 0.00; 0.00; 44330.00
951; ABC; 27/2/2022; 17:41:50; 570384; 600; 5016; 112081; 5445; 350; 0.00; 0.00; 0.00; 44330.00
952; ABC; 27/2/2022; 17:51:50; 570984; 600; 4950; 113116; 5457; 369; 0.00; 0.00; 0.00; 44330.00
953; ABC; 27/2/2022; 18:1:51; 571584; 600; 4982; 113049; 5423; 358; 0.00; 0.00; 0.00; 44330.00
954; ABC; 27/2/2022; 18:11:51; 572184; 600; 5030; 112414; 5443; 364; 0.00; 0.00; 0.00; 44330.00
955; ABC; 27/2/2022; 18:21:51; 572784; 600; 5089; 112837; 5341; 347; 0.00; 0.00; 0.00; 44330.00
956; ABC; 27/2/2022; 18:31:51; 573384; 600; 5000; 112414; 5448; 362; 0.00; 0.00; 0.00; 44330.00
957; ABC; 27/2/2022; 18:41:51; 573984; 600; 5046; 112736; 5455; 333; 0.00; 0.00; 0.00; 44330.00
958; ABC; 27/2/2022; 18:51:51; 574584; 600; 5035; 112031; 5455; 346; 0.00; 0.00; 0.00; 44330.00
959; ABC; 27/2/2022; 19:1:51; 575184; 600; 5158; 113288; 5374; 368; 0.00; 0.00; 0.00; 44330.00
960; ABC; 27/2/2022; 19:11:51; 575784; 600; 4984; 112595; 5487; 382; 0.00; 0.00; 0.00; 44330.00
961; ABC; 27/2/2022; 19:21:51; 576384; 600; 4979; 113022; 5412; 358; 0.00; 0.00; 0.00; 44330.00
962; ABC; 27/2/2022; 19:31:51; 576984; 600; 5029; 113533; 5241; 341; 0.00; 0.00; 0.00; 44330.00
963; ABC; 27/2/2022; 19:41:51; 577584; 600; 4852; 112837; 5382; 366; 0.00; 0.00; 0.00; 44330.00
964; ABC; 27/2/2022; 19:51:51; 578184; 600; 5022; 113082; 5486; 348; 0.00; 0.00; 0.00; 44330.00
965; ABC; 27/2/2022; 20:1:51; 578784; 600; 4994; 112422; 5535; 362; 0.00; 0.00; 0.00; 44330.00
966; ABC; 27/2/2022; 20:11:51; 579384; 600; 5050; 113808; 5447; 357; 0.00; 0.00; 0.00; 44330.00
967; ABC; 27/2/2022; 20:21:51; 579984; 600; 5039; 113414; 5415; 351; 0.00; 0.00; 0.00; 44330.00
968; ABC; 27/2/2022; 20:31:51; 580584; 600; 5120; 113438; 5587; 406; 0.00; 0.00; 0.00; 44330.00
969; ABC; 27/2/2022; 20:41:51; 581184; 600; 4970; 112949; 5452; 343; 0.00; 0.00; 0.00; 44330.00
970; ABC; 27/2/2022; 20:51:51; 581784; 600; 5126; 113114; 5443; 357; 0.00; 0.00; 0.00; 44330.00
971; ABC; 27/2/2022; 21:1:51; 582384; 600; 5100; 114027; 5513; 355; 0.00; 0.00; 0.00; 44330.00
972; ABC; 27/2/2022; 21:11:51; 582984; 600; 4951; 113893; 5576; 352; 0.00; 0.00; 0.00; 44330.00
973; ABC; 27/2/2022; 21:21:51; 583584; 600; 5019; 113891; 5436; 343; 0.00; 0.00; 0.00; 44330.00
974; ABC; 27/2/2022; 21:31:51; 584184; 600; 5028; 113740; 5470; 340; 0.00; 0.00; 0.00; 44330.00
975; ABC; 27/2/2022; 21:41:51; 584784; 600; 5083; 113662; 5517; 383; 0.00; 0.00; 0.00; 44330.00
976; ABC; 27/2/2022; 21:51:51; 585384; 600; 5039; 114340; 5500; 369; 0.00; 0.00; 0.00; 44330.00
977; ABC; 27/2/2022; 22:1:51; 585984; 600; 5068; 114035; 5409; 348; 0.00; 0.00; 0.00; 44330.00
978; ABC; 27/2/2022; 22:11:51; 586584; 600; 5146; 114852; 5529; 382; 0.00; 0.00; 0.00; 44330.00
979; ABC; 27/2/2022; 22:21:51; 587184; 600; 5022; 114023; 5493; 389; 0.00; 0.00; 0.00; 44330.00
980; ABC; 27/2/2022; 22:31:51; 587784; 600; 4894; 114646; 5472; 344; 0.00; 0.00; 0.00; 44330.00
981; ABC; 27/2/2022; 22:41:51; 588384; 600; 5050; 114835; 5441; 374; 0.00; 0.00; 0.00; 44330.00
982; ABC; 27/2/2022; 22:51:51; 588984; 600; 5035; 114430; 5473; 354; 0.00; 0.00; 0.00; 44330.00
983; ABC; 27/2/2022; 23:1:51; 589584; 600; 5018; 114974; 5565; 359; 0.00; 0.00; 0.00; 44330.00
984; ABC; 27/2/2022; 23:11:51; 590184; 600; 5011; 113930; 5605; 386; 0.00; 0.00; 0.00; 44330.00
985; ABC; 27/2/2022; 23:21:51; 590784; 600; 5118; 115134; 5434; 325; 0.00; 0.00; 0.00; 44330.00
986; ABC; 27/2/2022; 23:31:51; 591384; 600; 5127; 114791; 5548; 395; 0.00; 0.00; 0.00; 44330.00
987; ABC; 27/2/2022; 23:41:51; 591984; 600; 5003; 115386; 5452; 363; 0.00; 0.00; 0.00; 44330.00
988; ABC; 27/2/2022; 23:51:51; 592584; 600; 4967; 115486; 5431; 354; 0.00; 0.00; 0.00; 44330.00
989; ABC; 28/2/2022; 0:1:51; 593184; 600; 5086; 116200; 5513; 347; 0.00; 0.00; 0.00; 44330.00
990; ABC; 28/2/2022; 0:11:51; 593784; 600; 5095; 115778; 5455; 354; 0.00; 0.00; 0.00; 44330.00
991; ABC; 28/2/2022; 0:21:51; 594384; 600; 5239; 115542; 5504; 362; 0.00; 0.00; 0.00; 44330.00
992; ABC; 28/2/2022; 0:31:51; 594984; 600; 4970; 115110; 5671; 382; 0.00; 0.00; 0.00; 44330.00
993; ABC; 28/2/2022; 0:41:51; 595584; 600; 5005; 115503; 5543; 332; 0.00; 0.00; 0.00; 44330.00
994; ABC; 28/2/2022; 0:51:51; 596184; 600; 5092; 114826; 5444; 367; 0.00; 0.00; 0.00; 44330.00
995; ABC; 28/2/2022; 1:1:51; 596784; 600; 5027; 115172; 5581; 352; 0.00; 0.00; 0.00; 44330.00
996; ABC; 28/2/2022; 1:11:51; 597384; 600; 5150; 115591; 5561; 382; 0.00; 0.00; 0.00; 44330.00
997; ABC; 28/2/2022; 1:21:51; 597984; 600; 4963; 114397; 5484; 389; 0.00; 0.00; 0.00; 44330.00
998; ABC; 28/2/2022; 1:31:51; 598584; 600; 5089; 114865; 5579; 375; 0.00; 0.00; 0.00; 44330.00
999; ABC; 28/2/2022; 1:41:51; 599184; 600; 5168; 113750; 5436; 357; 0.00; 0.00; 0.00; 44330.00
1000; ABC; 28/2/2022; 1:51:51; 599784; 600; 5081; 113461; 5486; 362; 0.00; 0.00; 0.00; 44330.00
1001; ABC; 28/2/2022; 2:1:51; 600384; 600; 4999; 112945; 5344; 329; 0.00; 0.00; 0.00; 44330.00
1002; ABC; 28/2/2022; 2:11:51; 600984; 600; 5069; 112961; 5523; 319; 0.00; 0.00; 0.00; 44330.00
1003; ABC; 28/2/2022; 2:21:51; 601584; 600; 4923; 112941; 5456; 327; 0.00; 0.00; 0.00; 44330.00
1004; ABC; 28/2/2022; 2:31:51; 602184; 600; 5077; 111785; 5393; 345; 0.00; 0.00; 0.00; 44330.00
1005; ABC; 28/2/2022; 2:41:51; 602784; 600; 4898; 112246; 5385; 319; 0.00; 0.00; 0.00; 44330.00
1006; ABC; 28/2/2022; 2:51:51; 603384; 600; 5014; 111121; 5325; 320; 0.00; 0.00; 0.00; 44330.00
1007; ABC; 28/2/2022; 3:1:51; 603984; 600; 4997; 110424; 5340; 356; 0.00; 0.00; 0.00; 44330.00
1008; ABC; 28/2/2022; 3:11:52; 604585; 600; 4855; 109991; 5365; 367; 0.00; 0.00; 0.00; 44330.00
1009; ABC; 28/2/2022; 3:21:52; 605185; 600; 5132; 109935; 5406; 355; 0.00; 0.00; 0.00; 44330.00
1010; ABC; 28/2/2022; 3:31:52; 605785; 600; 4898; 109528; 5257; 336; 0.00; 0.00; 0.00; 44330.00
1011; ABC; 28/2/2022; 3:41:53; 606386; 600; 5019; 109610; 5397; 368; 0.00; 0.00; 0.00; 44330.00
1012; ABC; 28/2/2022; 3:51:53; 606986; 600; 4973; 108634; 5341; 358; 0.00; 0.00; 0.00; 44330.00
1013; ABC; 28/2/2022; 4:1:54; 607587; 600; 4966; 108972; 5467; 369; 0.00; 0.00; 0.00; 44330.00
1014; ABC; 28/2/2022; 4:11:54; 608187; 600; 4953; 107740; 5072; 350; 0.00; 0.00; 0.00; 44330.00
1015; ABC; 28/2/2022; 4:21:54; 608787; 600; 4913; 106586; 5268; 348; 0.00; 0.00; 0.00; 44330.00
1016; ABC; 28/2/2022; 4:31:55; 609388; 600; 4908; 107366; 5247; 384; 0.00; 0.00; 0.00; 44330.00
1017; ABC; 28/2/2022; 4:41:55; 609988; 600; 4910; 106557; 5128; 325; 0.00; 0.00; 0.00; 44330.00
1018; ABC; 28/2/2022; 4:51:57; 610589; 600; 4935; 106355; 5271; 387; 0.00; 0.00; 0.00; 44330.00
1019; ABC; 28/2/2022; 5:1:56; 611189; 600; 4888; 105988; 5203; 357; 0.00; 0.00; 0.00; 44330.00
1020; ABC; 28/2/2022; 5:11:57; 611789; 600; 4972; 105890; 5201; 348; 0.00; 0.00; 0.00; 44330.00
1021; ABC; 28/2/2022; 5:21:58; 612390; 600; 4918; 106013; 5208; 361; 0.00; 0.00; 0.00; 44330.00
1022; ABC; 28/2/2022; 5:31:58; 612990; 600; 4860; 105483; 5250; 353; 0.00; 0.00; 0.00; 44330.00
1023; ABC; 28/2/2022; 5:41:59; 613591; 600; 4995; 105765; 5265; 356; 0.00; 0.00; 0.00; 44330.00
1024; ABC; 28/2/2022; 5:51:59; 614191; 600; 4778; 105538; 5372; 348; 0.00; 0.00; 0.00; 44330.00
1025; ABC; 28/2/2022; 6:2:0; 614792; 600; 4896; 105168; 5322; 410; 0.00; 0.00; 0.00; 44330.00
1026; ABC; 28/2/2022; 6:12:0; 615392; 600; 4844; 104430; 5168; 352; 0.00; 0.00; 0.00; 44330.00
1027; ABC; 28/2/2022; 6:22:0; 615992; 600; 4881; 105237; 5292; 347; 0.00; 0.00; 0.00; 44330.00
1028; ABC; 28/2/2022; 6:32:1; 616593; 600; 4826; 104674; 5315; 342; 0.00; 0.00; 0.00; 44330.00
1029; ABC; 28/2/2022; 6:42:1; 617193; 600; 4860; 103057; 5106; 349; 0.00; 0.00; 0.00; 44330.00
1030; ABC; 28/2/2022; 6:52:2; 617794; 600; 4859; 104253; 5213; 342; 0.00; 0.00; 0.00; 44330.00
1031; ABC; 28/2/2022; 7:2:2; 618394; 600; 4897; 102751; 5084; 355; 0.00; 0.00; 0.00; 44330.00
1032; ABC; 28/2/2022; 7:12:2; 618994; 600; 4835; 102771; 5209; 328; 0.00; 0.00; 0.00; 44330.00
1033; ABC; 28/2/2022; 7:22:3; 619595; 600; 4811; 103100; 5173; 358; 0.00; 0.00; 0.00; 44330.00
1034; ABC; 28/2/2022; 7:32:3; 620195; 600; 4817; 102087; 5220; 349; 0.00; 0.00; 0.00; 44330.00
1035; ABC; 28/2/2022; 7:42:4; 620796; 600; 4973; 103146; 5218; 394; 0.00; 0.00; 0.00; 44330.00
1036; ABC; 28/2/2022; 7:52:4; 621396; 600; 4859; 102260; 5191; 340; 0.00; 0.00; 0.00; 44330.00
1037; ABC; 28/2/2022; 8:2:4; 621996; 600; 4824; 102445; 5018; 316; 0.00; 0.00; 0.00; 44330.00
1038; ABC; 28/2/2022; 8:12:4; 622596; 600; 4725; 102008; 5184; 338; 0.00; 0.00; 0.00; 44330.00
1039; ABC; 28/2/2022; 8:22:4; 623196; 600; 4850; 101909; 5181; 365; 0.00; 0.00; 0.00; 44330.00
1040; ABC; 28/2/2022; 8:32:4; 623796; 600; 4740; 102113; 5214; 331; 0.00; 0.00; 0.00; 44330.00
1041; ABC; 28/2/2022; 8:42:5; 624397; 600; 4871; 101576; 5272; 383; 0.00; 0.00; 0.00; 44330.00
1042; ABC; 28/2/2022; 8:52:5; 624997; 600; 4757; 100779; 5118; 362; 0.00; 0.00; 0.00; 44330.00
1043; ABC; 28/2/2022; 9:2:5; 625597; 600; 4845; 101248; 5178; 352; 0.00; 0.00; 0.00; 44330.00
1044; ABC; 28/2/2022; 9:12:5; 626197; 600; 4755; 100477; 5080; 311; 0.00; 0.00; 0.00; 44330.00
1045; ABC; 28/2/2022; 9:22:6; 626798; 600; 4771; 100700; 5195; 347; 0.00; 0.00; 0.00; 44330.00
1046; ABC; 28/2/2022; 9:32:7; 627399; 600; 4836; 101140; 5266; 358; 0.00; 0.00; 0.00; 44330.00
1047; ABC; 28/2/2022; 9:42:7; 627999; 600; 4861; 100498; 5139; 346; 0.00; 0.00; 0.00; 44330.00
1048; ABC; 28/2/2022; 9:52:7; 628599; 600; 4822; 100016; 5208; 339; 0.00; 0.00; 0.00; 44330.00
1049; ABC; 28/2/2022; 10:2:7; 629199; 600; 4788; 100935; 4969; 333; 0.00; 0.00; 0.00; 44330.00
1050; ABC; 28/2/2022; 10:12:8; 629800; 600; 4888; 100288; 5112; 357; 0.00; 0.00; 0.00; 44330.00
1051; ABC; 28/2/2022; 10:22:9; 630401; 600; 4693; 100597; 5028; 339; 0.00; 0.00; 0.00; 44330.00
1052; ABC; 28/2/2022; 10:32:9; 631001; 600; 4812; 100229; 5111; 343; 0.00; 0.00; 0.00; 44330.00
1053; ABC; 28/2/2022; 10:42:9; 631601; 600; 4773; 99710; 5083; 340; 0.00; 0.00; 0.00; 44330.00
1054; ABC; 28/2/2022; 10:52:9; 632201; 600; 4768; 99507; 5128; 383; 0.00; 0.00; 0.00; 44330.00
1055; ABC; 28/2/2022; 11:2:10; 632802; 600; 4859; 99319; 4959; 349; 0.00; 0.00; 0.00; 44330.00
1056; ABC; 28/2/2022; 11:12:11; 633403; 600; 4658; 98810; 5116; 330; 0.00; 0.00; 0.00; 44330.00
1057; ABC; 28/2/2022; 11:22:11; 634003; 600; 4708; 98645; 5076; 377; 0.00; 0.00; 0.00; 44330.00
1058; ABC; 28/2/2022; 11:32:11; 634603; 600; 4686; 98189; 4962; 353; 0.00; 0.00; 0.00; 44330.00
1059; ABC; 28/2/2022; 11:42:11; 635203; 600; 4635; 97658; 5033; 356; 0.00; 0.00; 0.00; 44330.00
1060; ABC; 28/2/2022; 11:52:12; 635804; 600; 4755; 97877; 4917; 287; 0.00; 0.00; 0.00; 44330.00
1061; ABC; 28/2/2022; 12:2:13; 636405; 600; 4689; 97936; 5004; 359; 0.00; 0.00; 0.00; 44330.00
1062; ABC; 28/2/2022; 12:12:13; 637005; 600; 4736; 97276; 5031; 321; 0.00; 0.00; 0.00; 44330.00
1063; ABC; 28/2/2022; 12:22:13; 637605; 600; 4824; 96933; 5087; 365; 0.00; 0.00; 0.00; 44330.00
1064; ABC; 28/2/2022; 12:32:14; 638206; 600; 4680; 96528; 4837; 346; 0.00; 0.00; 0.00; 44330.00
1065; ABC; 28/2/2022; 12:42:14; 638806; 600; 4857; 96443; 5016; 352; 0.00; 0.00; 0.00; 44330.00
1066; ABC; 28/2/2022; 12:52:15; 639407; 600; 4651; 95934; 5086; 356; 0.00; 0.00; 0.00; 44330.00
1067; ABC; 28/2/2022; 13:2:17; 640008; 600; 4614; 95395; 5026; 354; 0.00; 0.00; 0.00; 44330.00
1068; ABC; 28/2/2022; 13:12:18; 640609; 600; 4756; 95325; 4925; 345; 0.00; 0.00; 0.00; 44330.00
1069; ABC; 28/2/2022; 13:22:18; 641209; 600; 4593; 94454; 5011; 363; 0.00; 0.00; 0.00; 44330.00
1070; ABC; 28/2/2022; 13:32:19; 641810; 600; 4620; 94779; 5011; 303; 0.00; 0.00; 0.00; 44330.00
1071; ABC; 28/2/2022; 13:42:20; 642411; 600; 4642; 95113; 4975; 355; 0.00; 0.00; 0.00; 44330.00
1072; ABC; 28/2/2022; 13:52:21; 643012; 600; 4577; 93889; 5017; 358; 0.00; 0.00; 0.00; 44330.00
1073; ABC; 28/2/2022; 14:2:22; 643613; 600; 4637; 94195; 4944; 335; 0.00; 0.00; 0.00; 44330.00
1074; ABC; 28/2/2022; 14:12:22; 644213; 600; 4585; 93993; 4994; 342; 0.00; 0.00; 0.00; 44330.00
1075; ABC; 28/2/2022; 14:22:23; 644814; 600; 4660; 94416; 4940; 335; 0.00; 0.00; 0.00; 44330.00
1076; ABC; 28/2/2022; 14:32:23; 645414; 600; 4699; 93862; 4781; 312; 0.00; 0.00; 0.00; 44330.00
1077; ABC; 28/2/2022; 14:42:24; 646015; 600; 4610; 94419; 4839; 326; 0.00; 0.00; 0.00; 44330.00
1078; ABC; 28/2/2022; 14:52:25; 646616; 600; 4677; 94375; 4888; 343; 0.00; 0.00; 0.00; 44330.00
1079; ABC; 28/2/2022; 15:2:25; 647216; 600; 4651; 93350; 4895; 328; 0.00; 0.00; 0.00; 44330.00
1080; ABC; 28/2/2022; 15:12:26; 647817; 600; 4656; 93508; 4926; 374; 0.00; 0.00; 0.00; 44330.00
1081; ABC; 28/2/2022; 15:22:27; 648418; 600; 4527; 92576; 4888; 335; 0.00; 0.00; 0.00; 44330.00
1082; ABC; 28/2/2022; 15:32:27; 649018; 600; 4713; 93032; 4992; 378; 0.00; 0.00; 0.00; 44330.00
1083; ABC; 28/2/2022; 15:42:28; 649619; 600; 4596; 92939; 5006; 350; 0.00; 0.00; 0.00; 44330.00
1084; ABC; 28/2/2022; 15:52:29; 650220; 600; 4627; 93043; 4963; 334; 0.00; 0.00; 0.00; 44330.00
1085; ABC; 28/2/2022; 16:2:30; 650821; 600; 4571; 93739; 4883; 323; 0.00; 0.00; 0.00; 44330.00
1086; ABC; 28/2/2022; 16:12:31; 651422; 600; 4642; 92811; 4894; 340; 0.00; 0.00; 0.00; 44330.00
1087; ABC; 28/2/2022; 16:22:32; 652023; 600; 4586; 92604; 4878; 350; 0.00; 0.00; 0.00; 44330.00
1088; ABC; 28/2/2022; 16:32:33; 652624; 600; 4659; 93009; 4931; 389; 0.00; 0.00; 0.00; 44330.00
1089; ABC; 28/2/2022; 16:42:34; 653225; 600; 4628; 93130; 4900; 309; 0.00; 0.00; 0.00; 44330.00
1090; ABC; 28/2/2022; 16:52:35; 653826; 600; 4582; 92952; 5006; 353; 0.00; 0.00; 0.00; 44330.00
1091; ABC; 28/2/2022; 17:2:36; 654427; 600; 4765; 93012; 4878; 330; 0.00; 0.00; 0.00; 44330.00
1092; ABC; 28/2/2022; 17:12:37; 655028; 600; 4556; 92644; 4897; 335; 0.00; 0.00; 0.00; 44330.00
1093; ABC; 28/2/2022; 17:22:38; 655629; 600; 4577; 92966; 4875; 346; 0.00; 0.00; 0.00; 44330.00
1094; ABC; 28/2/2022; 17:32:39; 656229; 600; 4762; 92387; 4989; 355; 0.00; 0.00; 0.00; 44330.00
1095; ABC; 28/2/2022; 17:42:40; 656831; 600; 4804; 92585; 4867; 354; 0.00; 0.00; 0.00; 44330.00
1096; ABC; 28/2/2022; 17:52:41; 657431; 600; 4652; 92248; 4868; 311; 0.00; 0.00; 0.00; 44330.00
1097; ABC; 28/2/2022; 18:2:42; 658032; 600; 4720; 92840; 5113; 342; 0.00; 0.00; 0.00; 44330.00
1098; ABC; 28/2/2022; 18:12:43; 658633; 600; 4700; 92934; 5073; 393; 0.00; 0.00; 0.00; 44330.00
1099; ABC; 28/2/2022; 18:22:44; 659234; 600; 4669; 93401; 4935; 359; 0.00; 0.00; 0.00; 44330.00
