num ; coinc ; date ; time ; sec ; RecTime ; A ; B ; C ; COINC ; Pressure ; Temp ; Humidity ; Altitude 
435; ABC; 26/1/2022; 15:36:26; 260512; 600; 4673; 93615; 4757; 335; 0.00; 0.00; 0.00; 44330.00
436; ABC; 26/1/2022; 15:46:26; 261113; 600; 4730; 93778; 4821; 332; 0.00; 0.00; 0.00; 44330.00
437; ABC; 26/1/2022; 15:56:26; 261713; 600; 4652; 93793; 4977; 336; 0.00; 0.00; 0.00; 44330.00
438; ABC; 26/1/2022; 16:6:27; 262313; 600; 4821; 94037; 4884; 342; 0.00; 0.00; 0.00; 44330.00
439; ABC; 26/1/2022; 16:16:26; 262913; 600; 4614; 93089; 4794; 369; 0.00; 0.00; 0.00; 44330.00
440; ABC; 26/1/2022; 16:26:27; 263513; 600; 4685; 93182; 4822; 340; 0.00; 0.00; 0.00; 44330.00
441; ABC; 26/1/2022; 16:36:26; 264113; 600; 4736; 93360; 4891; 349; 0.00; 0.00; 0.00; 44330.00
442; ABC; 26/1/2022; 16:46:27; 264713; 600; 4655; 92677; 4754; 301; 0.00; 0.00; 0.00; 44330.00
443; ABC; 26/1/2022; 16:56:27; 265313; 600; 4640; 93383; 4925; 323; 0.00; 0.00; 0.00; 44330.00
444; ABC; 26/1/2022; 17:6:28; 265914; 600; 4776; 92631; 4875; 341; 0.00; 0.00; 0.00; 44330.00
445; ABC; 26/1/2022; 17:16:28; 266514; 600; 4777; 92573; 4840; 350; 0.00; 0.00; 0.00; 44330.00
446; ABC; 26/1/2022; 17:26:27; 267114; 600; 4795; 93023; 4840; 350; 0.00; 0.00; 0.00; 44330.00
447; ABC; 26/1/2022; 17:36:28; 267714; 600; 4747; 93741; 4829; 367; 0.00; 0.00; 0.00; 44330.00
448; ABC; 26/1/2022; 17:46:28; 268314; 600; 4778; 93725; 4974; 370; 0.00; 0.00; 0.00; 44330.00
449; ABC; 26/1/2022; 17:56:28; 268915; 600; 4711; 92937; 4910; 329; 0.00; 0.00; 0.00; 44330.00
450; ABC; 26/1/2022; 18:6:29; 269515; 600; 4695; 93582; 4921; 353; 0.00; 0.00; 0.00; 44330.00
451; ABC; 26/1/2022; 18:16:29; 270115; 600; 4720; 92807; 4901; 319; 0.00; 0.00; 0.00; 44330.00
452; ABC; 26/1/2022; 18:26:29; 270716; 600; 4869; 94085; 4802; 364; 0.00; 0.00; 0.00; 44330.00
453; ABC; 26/1/2022; 18:36:30; 271316; 600; 4595; 92985; 4869; 352; 0.00; 0.00; 0.00; 44330.00
454; ABC; 26/1/2022; 18:46:30; 271916; 600; 4810; 94218; 4973; 350; 0.00; 0.00; 0.00; 44330.00
455; ABC; 26/1/2022; 18:56:29; 272516; 600; 4912; 93461; 4868; 395; 0.00; 0.00; 0.00; 44330.00
456; ABC; 26/1/2022; 19:6:30; 273116; 600; 4755; 93815; 5011; 358; 0.00; 0.00; 0.00; 44330.00
457; ABC; 26/1/2022; 19:16:30; 273716; 600; 4673; 94221; 4979; 352; 0.00; 0.00; 0.00; 44330.00
458; ABC; 26/1/2022; 19:26:30; 274316; 600; 4799; 94591; 5047; 363; 0.00; 0.00; 0.00; 44330.00
459; ABC; 26/1/2022; 19:36:30; 274916; 600; 4674; 94405; 4931; 329; 0.00; 0.00; 0.00; 44330.00
460; ABC; 26/1/2022; 19:46:30; 275516; 600; 4773; 94774; 4973; 353; 0.00; 0.00; 0.00; 44330.00
461; ABC; 26/1/2022; 19:56:31; 276117; 600; 4696; 94822; 5048; 357; 0.00; 0.00; 0.00; 44330.00
462; ABC; 26/1/2022; 20:6:31; 276717; 600; 4600; 94412; 4866; 347; 0.00; 0.00; 0.00; 44330.00
463; ABC; 26/1/2022; 20:16:31; 277317; 600; 4837; 94679; 4936; 346; 0.00; 0.00; 0.00; 44330.00
464; ABC; 26/1/2022; 20:26:31; 277917; 600; 4772; 94493; 5062; 335; 0.00; 0.00; 0.00; 44330.00
465; ABC; 26/1/2022; 20:36:31; 278517; 600; 4726; 95017; 4987; 329; 0.00; 0.00; 0.00; 44330.00
466; ABC; 26/1/2022; 20:46:31; 279117; 600; 4783; 95242; 4986; 347; 0.00; 0.00; 0.00; 44330.00
467; ABC; 26/1/2022; 20:56:31; 279717; 600; 4866; 95325; 4797; 336; 0.00; 0.00; 0.00; 44330.00
468; ABC; 26/1/2022; 21:6:32; 280317; 600; 4731; 95252; 4948; 306; 0.00; 0.00; 0.00; 44330.00
469; ABC; 26/1/2022; 21:16:32; 280918; 600; 4712; 96295; 4966; 355; 0.00; 0.00; 0.00; 44330.00
470; ABC; 26/1/2022; 21:26:33; 281518; 600; 4726; 96419; 5073; 361; 0.00; 0.00; 0.00; 44330.00
471; ABC; 26/1/2022; 21:36:33; 282119; 600; 4825; 96734; 5192; 327; 0.00; 0.00; 0.00; 44330.00
472; ABC; 26/1/2022; 21:46:34; 282719; 600; 4814; 96872; 4980; 344; 0.00; 0.00; 0.00; 44330.00
473; ABC; 26/1/2022; 21:56:33; 283319; 600; 4716; 96703; 4937; 345; 0.00; 0.00; 0.00; 44330.00
474; ABC; 26/1/2022; 22:6:34; 283919; 600; 4789; 96718; 5031; 341; 0.00; 0.00; 0.00; 44330.00
475; ABC; 26/1/2022; 22:16:34; 284520; 600; 4887; 96835; 5089; 328; 0.00; 0.00; 0.00; 44330.00
476; ABC; 26/1/2022; 22:26:34; 285120; 600; 4865; 97358; 5119; 378; 0.00; 0.00; 0.00; 44330.00
477; ABC; 26/1/2022; 22:36:35; 285720; 600; 4873; 97614; 5079; 360; 0.00; 0.00; 0.00; 44330.00
478; ABC; 26/1/2022; 22:46:34; 286320; 600; 4706; 97845; 5024; 321; 0.00; 0.00; 0.00; 44330.00
479; ABC; 26/1/2022; 22:56:35; 286920; 600; 4816; 97214; 5091; 378; 0.00; 0.00; 0.00; 44330.00
480; ABC; 26/1/2022; 23:6:35; 287521; 600; 4903; 98155; 5168; 331; 0.00; 0.00; 0.00; 44330.00
481; ABC; 26/1/2022; 23:16:35; 288121; 600; 4835; 98625; 5124; 360; 0.00; 0.00; 0.00; 44330.00
482; ABC; 26/1/2022; 23:26:36; 288721; 600; 4987; 98528; 4988; 329; 0.00; 0.00; 0.00; 44330.00
483; ABC; 26/1/2022; 23:36:35; 289321; 600; 4869; 98383; 5040; 373; 0.00; 0.00; 0.00; 44330.00
484; ABC; 26/1/2022; 23:46:36; 289922; 600; 4933; 99708; 5063; 362; 0.00; 0.00; 0.00; 44330.00
485; ABC; 26/1/2022; 23:56:37; 290522; 600; 4708; 99205; 5033; 338; 0.00; 0.00; 0.00; 44330.00
486; ABC; 27/1/2022; 0:6:36; 291122; 600; 4836; 99317; 5132; 357; 0.00; 0.00; 0.00; 44330.00
487; ABC; 27/1/2022; 0:16:37; 291723; 600; 4799; 100036; 5144; 343; 0.00; 0.00; 0.00; 44330.00
488; ABC; 27/1/2022; 0:26:38; 292323; 600; 4784; 99816; 5027; 325; 0.00; 0.00; 0.00; 44330.00
489; ABC; 27/1/2022; 0:36:37; 292923; 600; 4730; 99418; 5034; 368; 0.00; 0.00; 0.00; 44330.00
490; ABC; 27/1/2022; 0:46:38; 293524; 600; 4816; 100971; 5192; 313; 0.00; 0.00; 0.00; 44330.00
491; ABC; 27/1/2022; 0:56:39; 294124; 600; 4988; 100851; 5316; 389; 0.00; 0.00; 0.00; 44330.00
492; ABC; 27/1/2022; 1:6:38; 294724; 600; 4848; 100265; 5110; 394; 0.00; 0.00; 0.00; 44330.00
493; ABC; 27/1/2022; 1:16:39; 295324; 600; 4775; 100860; 5220; 365; 0.00; 0.00; 0.00; 44330.00
494; ABC; 27/1/2022; 1:26:40; 295925; 600; 4919; 100532; 5160; 341; 0.00; 0.00; 0.00; 44330.00
495; ABC; 27/1/2022; 1:36:40; 296526; 600; 4956; 100060; 5256; 345; 0.00; 0.00; 0.00; 44330.00
496; ABC; 27/1/2022; 1:46:41; 297126; 600; 4802; 99633; 5170; 362; 0.00; 0.00; 0.00; 44330.00
497; ABC; 27/1/2022; 1:56:41; 297727; 600; 4946; 99517; 5031; 377; 0.00; 0.00; 0.00; 44330.00
498; ABC; 27/1/2022; 2:6:42; 298327; 600; 4747; 99539; 5125; 365; 0.00; 0.00; 0.00; 44330.00
499; ABC; 27/1/2022; 2:16:42; 298928; 600; 4873; 99550; 5029; 358; 0.00; 0.00; 0.00; 44330.00
500; ABC; 27/1/2022; 2:26:43; 299528; 600; 4811; 98215; 5050; 344; 0.00; 0.00; 0.00; 44330.00
501; ABC; 27/1/2022; 2:36:43; 300128; 600; 4773; 98798; 4972; 344; 0.00; 0.00; 0.00; 44330.00
502; ABC; 27/1/2022; 2:46:44; 300729; 600; 4814; 97929; 5058; 342; 0.00; 0.00; 0.00; 44330.00
503; ABC; 27/1/2022; 2:56:44; 301329; 600; 4818; 97514; 4860; 317; 0.00; 0.00; 0.00; 44330.00
504; ABC; 27/1/2022; 3:6:44; 301929; 600; 4813; 97094; 5139; 332; 0.00; 0.00; 0.00; 44330.00
505; ABC; 27/1/2022; 3:16:45; 302530; 600; 4800; 97173; 5019; 365; 0.00; 0.00; 0.00; 44330.00
506; ABC; 27/1/2022; 3:26:45; 303130; 600; 4690; 96702; 4955; 346; 0.00; 0.00; 0.00; 44330.00
507; ABC; 27/1/2022; 3:36:45; 303731; 600; 4952; 96542; 4912; 345; 0.00; 0.00; 0.00; 44330.00
508; ABC; 27/1/2022; 3:46:46; 304331; 600; 4796; 96048; 4917; 341; 0.00; 0.00; 0.00; 44330.00
509; ABC; 27/1/2022; 3:56:46; 304931; 600; 4770; 95769; 5001; 354; 0.00; 0.00; 0.00; 44330.00
510; ABC; 27/1/2022; 4:6:47; 305532; 600; 4774; 95085; 4995; 372; 0.00; 0.00; 0.00; 44330.00
511; ABC; 27/1/2022; 4:16:47; 306132; 600; 4736; 94530; 4926; 322; 0.00; 0.00; 0.00; 44330.00
512; ABC; 27/1/2022; 4:26:47; 306732; 600; 4759; 94882; 5006; 351; 0.00; 0.00; 0.00; 44330.00
513; ABC; 27/1/2022; 4:36:48; 307333; 600; 4714; 94766; 4793; 367; 0.00; 0.00; 0.00; 44330.00
514; ABC; 27/1/2022; 4:46:48; 307933; 600; 4836; 93946; 4894; 376; 0.00; 0.00; 0.00; 44330.00
515; ABC; 27/1/2022; 4:56:48; 308533; 600; 4750; 93442; 4887; 347; 0.00; 0.00; 0.00; 44330.00
516; ABC; 27/1/2022; 5:6:49; 309134; 600; 4715; 93436; 5033; 359; 0.00; 0.00; 0.00; 44330.00
517; ABC; 27/1/2022; 5:16:49; 309734; 600; 4781; 94323; 4926; 336; 0.00; 0.00; 0.00; 44330.00
518; ABC; 27/1/2022; 5:26:49; 310334; 600; 4700; 93784; 4913; 350; 0.00; 0.00; 0.00; 44330.00
519; ABC; 27/1/2022; 5:36:50; 310934; 600; 4829; 93446; 4939; 348; 0.00; 0.00; 0.00; 44330.00
520; ABC; 27/1/2022; 5:46:50; 311535; 600; 4595; 92856; 4968; 308; 0.00; 0.00; 0.00; 44330.00
521; ABC; 27/1/2022; 5:56:50; 312135; 600; 4773; 92630; 4934; 327; 0.00; 0.00; 0.00; 44330.00
522; ABC; 27/1/2022; 6:6:51; 312735; 600; 4793; 92441; 4910; 353; 0.00; 0.00; 0.00; 44330.00
523; ABC; 27/1/2022; 6:16:51; 313336; 600; 4722; 91483; 4741; 322; 0.00; 0.00; 0.00; 44330.00
524; ABC; 27/1/2022; 6:26:51; 313936; 600; 4725; 91535; 4791; 329; 0.00; 0.00; 0.00; 44330.00
525; ABC; 27/1/2022; 6:36:52; 314536; 600; 4556; 91601; 4895; 314; 0.00; 0.00; 0.00; 44330.00
526; ABC; 27/1/2022; 6:46:52; 315137; 600; 4759; 91635; 4968; 375; 0.00; 0.00; 0.00; 44330.00
527; ABC; 27/1/2022; 6:56:52; 315737; 600; 4642; 91654; 4978; 344; 0.00; 0.00; 0.00; 44330.00
528; ABC; 27/1/2022; 7:6:53; 316337; 600; 4719; 90419; 4962; 363; 0.00; 0.00; 0.00; 44330.00
529; ABC; 27/1/2022; 7:16:52; 316937; 600; 4681; 90504; 4832; 344; 0.00; 0.00; 0.00; 44330.00
530; ABC; 27/1/2022; 7:26:52; 317537; 600; 4668; 90469; 4948; 356; 0.00; 0.00; 0.00; 44330.00
531; ABC; 27/1/2022; 7:36:53; 318137; 600; 4703; 90276; 4758; 350; 0.00; 0.00; 0.00; 44330.00
532; ABC; 27/1/2022; 7:46:53; 318737; 600; 4697; 90164; 4781; 345; 0.00; 0.00; 0.00; 44330.00
533; ABC; 27/1/2022; 7:56:53; 319338; 600; 4717; 89703; 4891; 349; 0.00; 0.00; 0.00; 44330.00
534; ABC; 27/1/2022; 8:6:54; 319938; 600; 4603; 89645; 4728; 347; 0.00; 0.00; 0.00; 44330.00
535; ABC; 27/1/2022; 8:16:54; 320538; 600; 4632; 89421; 4944; 352; 0.00; 0.00; 0.00; 44330.00
536; ABC; 27/1/2022; 8:26:54; 321139; 600; 4717; 89336; 4688; 325; 0.00; 0.00; 0.00; 44330.00
537; ABC; 27/1/2022; 8:36:54; 321739; 600; 4688; 88613; 4937; 356; 0.00; 0.00; 0.00; 44330.00
538; ABC; 27/1/2022; 8:46:55; 322339; 600; 4712; 89011; 4719; 341; 0.00; 0.00; 0.00; 44330.00
539; ABC; 27/1/2022; 8:56:55; 322939; 600; 4717; 88094; 4761; 340; 0.00; 0.00; 0.00; 44330.00
540; ABC; 27/1/2022; 9:6:55; 323540; 600; 4609; 88129; 4791; 336; 0.00; 0.00; 0.00; 44330.00
541; ABC; 27/1/2022; 9:16:56; 324140; 600; 4656; 88278; 4774; 334; 0.00; 0.00; 0.00; 44330.00
542; ABC; 27/1/2022; 9:26:56; 324740; 600; 4671; 88758; 4888; 346; 0.00; 0.00; 0.00; 44330.00
543; ABC; 27/1/2022; 9:36:56; 325341; 600; 4700; 89043; 4979; 368; 0.00; 0.00; 0.00; 44330.00
544; ABC; 27/1/2022; 9:46:57; 325941; 600; 4578; 88193; 4701; 323; 0.00; 0.00; 0.00; 44330.00
545; ABC; 27/1/2022; 9:56:56; 326541; 600; 4703; 88734; 4855; 371; 0.00; 0.00; 0.00; 44330.00
546; ABC; 27/1/2022; 10:6:57; 327141; 600; 4560; 89116; 4908; 346; 0.00; 0.00; 0.00; 44330.00
547; ABC; 27/1/2022; 10:16:56; 327741; 600; 4671; 88809; 4853; 333; 0.00; 0.00; 0.00; 44330.00
548; ABC; 27/1/2022; 10:26:57; 328341; 600; 4613; 89817; 4874; 336; 0.00; 0.00; 0.00; 44330.00
549; ABC; 27/1/2022; 10:36:56; 328941; 600; 4660; 89156; 4764; 343; 0.00; 0.00; 0.00; 44330.00
550; ABC; 27/1/2022; 10:46:57; 329541; 600; 4691; 89631; 4775; 356; 0.00; 0.00; 0.00; 44330.00
551; ABC; 27/1/2022; 10:56:57; 330142; 600; 4736; 90334; 4785; 314; 0.00; 0.00; 0.00; 44330.00
552; ABC; 27/1/2022; 11:6:58; 330742; 600; 4622; 89728; 4884; 345; 0.00; 0.00; 0.00; 44330.00
553; ABC; 27/1/2022; 11:16:57; 331342; 600; 4586; 89848; 4959; 326; 0.00; 0.00; 0.00; 44330.00
554; ABC; 27/1/2022; 11:26:58; 331942; 600; 4641; 90359; 4865; 348; 0.00; 0.00; 0.00; 44330.00
555; ABC; 27/1/2022; 11:36:57; 332542; 600; 4653; 90089; 4779; 319; 0.00; 0.00; 0.00; 44330.00
556; ABC; 27/1/2022; 11:46:58; 333142; 600; 4826; 90670; 4815; 356; 0.00; 0.00; 0.00; 44330.00
557; ABC; 27/1/2022; 11:56:59; 333743; 600; 4699; 91018; 4877; 340; 0.00; 0.00; 0.00; 44330.00
558; ABC; 27/1/2022; 12:6:59; 334343; 600; 4641; 91738; 4788; 370; 0.00; 0.00; 0.00; 44330.00
559; ABC; 27/1/2022; 12:16:59; 334943; 600; 4714; 91060; 4811; 325; 0.00; 0.00; 0.00; 44330.00
560; ABC; 27/1/2022; 12:26:59; 335543; 600; 4643; 91374; 4825; 321; 0.00; 0.00; 0.00; 44330.00
561; ABC; 27/1/2022; 12:37:0; 336144; 600; 4732; 91273; 4720; 322; 0.00; 0.00; 0.00; 44330.00
562; ABC; 27/1/2022; 12:47:0; 336744; 600; 4782; 91642; 4863; 343; 0.00; 0.00; 0.00; 44330.00
563; ABC; 27/1/2022; 12:57:0; 337344; 600; 4557; 91888; 4872; 337; 0.00; 0.00; 0.00; 44330.00
564; ABC; 27/1/2022; 13:7:1; 337945; 600; 4746; 91771; 4893; 366; 0.00; 0.00; 0.00; 44330.00
565; ABC; 27/1/2022; 13:17:1; 338545; 600; 4859; 92232; 4882; 381; 0.00; 0.00; 0.00; 44330.00
566; ABC; 27/1/2022; 13:27:1; 339145; 600; 4668; 91854; 4933; 393; 0.00; 0.00; 0.00; 44330.00
567; ABC; 27/1/2022; 13:37:1; 339745; 600; 4670; 90737; 4936; 351; 0.00; 0.00; 0.00; 44330.00
568; ABC; 27/1/2022; 13:47:1; 340345; 600; 4666; 90755; 4829; 360; 0.00; 0.00; 0.00; 44330.00
569; ABC; 27/1/2022; 13:57:1; 340945; 600; 4612; 91021; 4860; 320; 0.00; 0.00; 0.00; 44330.00
570; ABC; 27/1/2022; 14:7:1; 341545; 600; 4724; 91175; 4948; 366; 0.00; 0.00; 0.00; 44330.00
571; ABC; 27/1/2022; 14:17:2; 342145; 600; 4543; 90216; 4792; 316; 0.00; 0.00; 0.00; 44330.00
572; ABC; 27/1/2022; 14:27:1; 342745; 600; 4662; 89920; 4694; 313; 0.00; 0.00; 0.00; 44330.00
573; ABC; 27/1/2022; 14:37:2; 343345; 600; 4619; 90650; 4801; 331; 0.00; 0.00; 0.00; 44330.00
574; ABC; 27/1/2022; 14:47:1; 343945; 600; 4699; 89702; 4864; 340; 0.00; 0.00; 0.00; 44330.00
575; ABC; 27/1/2022; 14:57:2; 344545; 600; 4586; 89975; 4944; 372; 0.00; 0.00; 0.00; 44330.00
576; ABC; 27/1/2022; 15:7:2; 345146; 600; 4606; 90429; 4855; 347; 0.00; 0.00; 0.00; 44330.00
577; ABC; 27/1/2022; 15:17:2; 345746; 600; 4589; 90149; 4787; 338; 0.00; 0.00; 0.00; 44330.00
578; ABC; 27/1/2022; 15:27:2; 346346; 600; 4613; 89696; 4832; 340; 0.00; 0.00; 0.00; 44330.00
579; ABC; 27/1/2022; 15:37:3; 346947; 600; 4533; 90212; 4801; 334; 0.00; 0.00; 0.00; 44330.00
580; ABC; 27/1/2022; 15:47:4; 347547; 600; 4617; 90093; 4821; 332; 0.00; 0.00; 0.00; 44330.00
581; ABC; 27/1/2022; 15:57:3; 348147; 600; 4576; 89569; 4738; 315; 0.00; 0.00; 0.00; 44330.00
582; ABC; 27/1/2022; 16:7:4; 348747; 600; 4499; 90318; 4956; 311; 0.00; 0.00; 0.00; 44330.00
583; ABC; 27/1/2022; 16:17:3; 349347; 600; 4654; 89864; 4825; 347; 0.00; 0.00; 0.00; 44330.00
584; ABC; 27/1/2022; 16:27:4; 349948; 600; 4721; 90048; 4891; 355; 0.00; 0.00; 0.00; 44330.00
585; ABC; 27/1/2022; 16:37:5; 350548; 600; 4578; 89601; 4846; 335; 0.00; 0.00; 0.00; 44330.00
586; ABC; 27/1/2022; 16:47:4; 351148; 600; 4577; 90117; 4961; 344; 0.00; 0.00; 0.00; 44330.00
587; ABC; 27/1/2022; 16:57:5; 351749; 600; 4572; 89924; 4794; 296; 0.00; 0.00; 0.00; 44330.00
588; ABC; 27/1/2022; 17:7:6; 352349; 600; 4670; 90168; 4878; 332; 0.00; 0.00; 0.00; 44330.00
589; ABC; 27/1/2022; 17:17:6; 352949; 600; 4715; 89888; 4902; 362; 0.00; 0.00; 0.00; 44330.00
590; ABC; 27/1/2022; 17:27:6; 353550; 600; 4687; 90901; 4840; 338; 0.00; 0.00; 0.00; 44330.00
591; ABC; 27/1/2022; 17:37:7; 354150; 600; 4636; 90600; 4886; 329; 0.00; 0.00; 0.00; 44330.00
592; ABC; 27/1/2022; 17:47:7; 354750; 600; 4614; 90033; 4831; 370; 0.00; 0.00; 0.00; 44330.00
593; ABC; 27/1/2022; 17:57:6; 355350; 600; 4578; 90827; 4795; 327; 0.00; 0.00; 0.00; 44330.00
594; ABC; 27/1/2022; 18:7:7; 355950; 600; 4620; 91072; 4887; 323; 0.00; 0.00; 0.00; 44330.00
595; ABC; 27/1/2022; 18:17:7; 356550; 600; 4651; 91079; 5061; 351; 0.00; 0.00; 0.00; 44330.00
596; ABC; 27/1/2022; 18:27:7; 357151; 600; 4681; 91045; 4838; 334; 0.00; 0.00; 0.00; 44330.00
597; ABC; 27/1/2022; 18:37:8; 357751; 600; 4766; 91279; 4883; 350; 0.00; 0.00; 0.00; 44330.00
598; ABC; 27/1/2022; 18:47:8; 358351; 600; 4633; 91792; 4901; 354; 0.00; 0.00; 0.00; 44330.00
599; ABC; 27/1/2022; 18:57:8; 358952; 600; 4776; 92143; 4864; 348; 0.00; 0.00; 0.00; 44330.00
600; ABC; 27/1/2022; 19:7:9; 359552; 600; 4708; 92328; 4908; 356; 0.00; 0.00; 0.00; 44330.00
601; ABC; 27/1/2022; 19:17:9; 360152; 600; 4621; 91734; 4960; 319; 0.00; 0.00; 0.00; 44330.00
602; ABC; 27/1/2022; 19:27:8; 360752; 600; 4806; 92442; 4859; 324; 0.00; 0.00; 0.00; 44330.00
603; ABC; 27/1/2022; 19:37:9; 361352; 600; 4562; 93079; 4996; 334; 0.00; 0.00; 0.00; 44330.00
604; ABC; 27/1/2022; 19:47:9; 361952; 600; 4640; 92594; 4978; 370; 0.00; 0.00; 0.00; 44330.00
605; ABC; 27/1/2022; 19:57:10; 362553; 600; 4782; 92142; 4953; 356; 0.00; 0.00; 0.00; 44330.00
606; ABC; 27/1/2022; 20:7:10; 363153; 600; 4773; 93073; 5039; 363; 0.00; 0.00; 0.00; 44330.00
607; ABC; 27/1/2022; 20:17:10; 363753; 600; 4720; 93040; 5008; 320; 0.00; 0.00; 0.00; 44330.00
608; ABC; 27/1/2022; 20:27:11; 364354; 600; 4827; 93679; 4947; 353; 0.00; 0.00; 0.00; 44330.00
609; ABC; 27/1/2022; 20:37:11; 364954; 600; 4669; 93781; 4929; 345; 0.00; 0.00; 0.00; 44330.00
610; ABC; 27/1/2022; 20:47:12; 365555; 600; 4741; 93778; 5038; 362; 0.00; 0.00; 0.00; 44330.00
611; ABC; 27/1/2022; 20:57:12; 366155; 600; 4709; 94125; 4930; 317; 0.00; 0.00; 0.00; 44330.00
612; ABC; 27/1/2022; 21:7:13; 366756; 600; 4745; 93999; 5115; 353; 0.00; 0.00; 0.00; 44330.00
613; ABC; 27/1/2022; 21:17:13; 367356; 600; 4820; 94823; 4984; 334; 0.00; 0.00; 0.00; 44330.00
614; ABC; 27/1/2022; 21:27:13; 367956; 600; 4735; 94929; 5033; 345; 0.00; 0.00; 0.00; 44330.00
615; ABC; 27/1/2022; 21:37:13; 368556; 600; 4733; 95209; 5074; 354; 0.00; 0.00; 0.00; 44330.00
616; ABC; 27/1/2022; 21:47:13; 369156; 600; 4770; 94734; 4929; 329; 0.00; 0.00; 0.00; 44330.00
617; ABC; 27/1/2022; 21:57:13; 369756; 600; 4761; 95667; 5105; 370; 0.00; 0.00; 0.00; 44330.00
618; ABC; 27/1/2022; 22:7:14; 370357; 600; 4710; 95667; 5171; 378; 0.00; 0.00; 0.00; 44330.00
619; ABC; 27/1/2022; 22:17:15; 370957; 600; 4808; 95725; 5180; 376; 0.00; 0.00; 0.00; 44330.00
620; ABC; 27/1/2022; 22:27:14; 371557; 600; 4909; 95778; 5001; 367; 0.00; 0.00; 0.00; 44330.00
621; ABC; 27/1/2022; 22:37:14; 372157; 600; 4814; 95624; 5023; 336; 0.00; 0.00; 0.00; 44330.00
622; ABC; 27/1/2022; 22:47:15; 372757; 600; 4867; 96691; 5036; 353; 0.00; 0.00; 0.00; 44330.00
623; ABC; 27/1/2022; 22:57:16; 373358; 600; 4702; 96172; 5100; 362; 0.00; 0.00; 0.00; 44330.00
624; ABC; 27/1/2022; 23:7:15; 373958; 600; 4709; 96152; 5043; 322; 0.00; 0.00; 0.00; 44330.00
625; ABC; 27/1/2022; 23:17:15; 374558; 600; 4720; 96587; 5117; 393; 0.00; 0.00; 0.00; 44330.00
626; ABC; 27/1/2022; 23:27:16; 375158; 600; 4856; 97105; 5154; 340; 0.00; 0.00; 0.00; 44330.00
627; ABC; 27/1/2022; 23:37:15; 375758; 600; 4890; 97222; 5139; 366; 0.00; 0.00; 0.00; 44330.00
628; ABC; 27/1/2022; 23:47:15; 376358; 600; 4711; 97138; 5132; 329; 0.00; 0.00; 0.00; 44330.00
629; ABC; 27/1/2022; 23:57:16; 376958; 600; 4696; 97356; 5057; 346; 0.00; 0.00; 0.00; 44330.00
630; ABC; 28/1/2022; 0:7:17; 377559; 600; 4875; 98428; 5242; 345; 0.00; 0.00; 0.00; 44330.00
631; ABC; 28/1/2022; 0:17:16; 378159; 600; 4834; 98206; 5147; 366; 0.00; 0.00; 0.00; 44330.00
632; ABC; 28/1/2022; 0:27:17; 378760; 600; 4893; 98907; 5088; 338; 0.00; 0.00; 0.00; 44330.00
633; ABC; 28/1/2022; 0:37:18; 379360; 600; 4805; 99463; 5095; 375; 0.00; 0.00; 0.00; 44330.00
634; ABC; 28/1/2022; 0:47:18; 379960; 600; 4815; 99460; 5137; 353; 0.00; 0.00; 0.00; 44330.00
635; ABC; 28/1/2022; 0:57:17; 380560; 600; 4787; 98706; 5118; 345; 0.00; 0.00; 0.00; 44330.00
636; ABC; 28/1/2022; 1:7:18; 381160; 600; 4858; 98689; 5215; 360; 0.00; 0.00; 0.00; 44330.00
637; ABC; 28/1/2022; 1:17:19; 381761; 600; 5020; 99450; 5194; 370; 0.00; 0.00; 0.00; 44330.00
638; ABC; 28/1/2022; 1:27:18; 382361; 600; 4761; 99149; 5037; 330; 0.00; 0.00; 0.00; 44330.00
639; ABC; 28/1/2022; 1:37:19; 382962; 600; 4775; 99004; 5138; 373; 0.00; 0.00; 0.00; 44330.00
640; ABC; 28/1/2022; 1:47:20; 383562; 600; 4781; 98917; 5098; 373; 0.00; 0.00; 0.00; 44330.00
641; ABC; 28/1/2022; 1:57:20; 384162; 600; 4825; 97999; 5128; 328; 0.00; 0.00; 0.00; 44330.00
642; ABC; 28/1/2022; 2:7:20; 384763; 600; 4834; 98163; 5044; 313; 0.00; 0.00; 0.00; 44330.00
643; ABC; 28/1/2022; 2:17:21; 385363; 600; 4957; 97088; 5249; 402; 0.00; 0.00; 0.00; 44330.00
644; ABC; 28/1/2022; 2:27:20; 385963; 600; 4836; 97338; 4985; 342; 0.00; 0.00; 0.00; 44330.00
645; ABC; 28/1/2022; 2:37:21; 386563; 600; 4752; 97406; 5068; 326; 0.00; 0.00; 0.00; 44330.00
646; ABC; 28/1/2022; 2:47:21; 387163; 600; 4778; 96270; 4891; 359; 0.00; 0.00; 0.00; 44330.00
647; ABC; 28/1/2022; 2:57:21; 387763; 600; 4843; 97028; 4900; 380; 0.00; 0.00; 0.00; 44330.00
648; ABC; 28/1/2022; 3:7:21; 388363; 600; 4838; 95642; 4987; 357; 0.00; 0.00; 0.00; 44330.00
649; ABC; 28/1/2022; 3:17:21; 388963; 600; 4642; 95342; 5082; 335; 0.00; 0.00; 0.00; 44330.00
650; ABC; 28/1/2022; 3:27:20; 389563; 600; 4730; 94840; 4989; 326; 0.00; 0.00; 0.00; 44330.00
651; ABC; 28/1/2022; 3:37:21; 390163; 600; 4771; 94820; 4899; 329; 0.00; 0.00; 0.00; 44330.00
