num ; coinc ; date ; time ; sec ; RecTime ; A ; B ; C ; COINC ; Pressure ; Temp ; Humidity ; Altitude 
811; ABC; 23/3/2022; 22:39:11; 486233; 600; 4499; 79565; 4768; 338; 0.00; 0.00; 0.00; 44330.00
812; ABC; 23/3/2022; 22:49:11; 486834; 600; 4365; 79540; 4598; 363; 0.00; 0.00; 0.00; 44330.00
813; ABC; 23/3/2022; 22:59:12; 487434; 600; 4377; 79388; 4633; 364; 0.00; 0.00; 0.00; 44330.00
814; ABC; 23/3/2022; 23:9:12; 488035; 600; 4404; 79715; 4583; 330; 0.00; 0.00; 0.00; 44330.00
815; ABC; 23/3/2022; 23:19:13; 488635; 600; 4360; 79542; 4601; 361; 0.00; 0.00; 0.00; 44330.00
816; ABC; 23/3/2022; 23:29:13; 489235; 600; 4392; 79815; 4683; 321; 0.00; 0.00; 0.00; 44330.00
817; ABC; 23/3/2022; 23:39:13; 489836; 600; 4447; 79855; 4677; 353; 0.00; 0.00; 0.00; 44330.00
818; ABC; 23/3/2022; 23:49:14; 490436; 600; 4397; 80175; 4690; 339; 0.00; 0.00; 0.00; 44330.00
819; ABC; 23/3/2022; 23:59:14; 491036; 600; 4378; 80468; 4683; 350; 0.00; 0.00; 0.00; 44330.00
820; ABC; 24/3/2022; 0:9:14; 491637; 600; 4434; 79572; 4643; 342; 0.00; 0.00; 0.00; 44330.00
821; ABC; 24/3/2022; 0:19:15; 492237; 600; 4486; 79972; 4668; 319; 0.00; 0.00; 0.00; 44330.00
822; ABC; 24/3/2022; 0:29:15; 492837; 600; 4403; 80300; 4708; 320; 0.00; 0.00; 0.00; 44330.00
823; ABC; 24/3/2022; 0:39:15; 493437; 600; 4403; 80348; 4564; 312; 0.00; 0.00; 0.00; 44330.00
824; ABC; 24/3/2022; 0:49:16; 494038; 600; 4496; 80244; 4695; 339; 0.00; 0.00; 0.00; 44330.00
825; ABC; 24/3/2022; 0:59:16; 494638; 600; 4468; 80177; 4729; 347; 0.00; 0.00; 0.00; 44330.00
826; ABC; 24/3/2022; 1:9:17; 495239; 600; 4502; 80588; 4565; 340; 0.00; 0.00; 0.00; 44330.00
827; ABC; 24/3/2022; 1:19:17; 495839; 600; 4473; 80459; 4558; 312; 0.00; 0.00; 0.00; 44330.00
828; ABC; 24/3/2022; 1:29:17; 496439; 600; 4492; 79683; 4475; 337; 0.00; 0.00; 0.00; 44330.00
829; ABC; 24/3/2022; 1:39:18; 497040; 600; 4380; 79752; 4656; 341; 0.00; 0.00; 0.00; 44330.00
830; ABC; 24/3/2022; 1:49:18; 497640; 600; 4433; 79612; 4544; 313; 0.00; 0.00; 0.00; 44330.00
831; ABC; 24/3/2022; 1:59:18; 498240; 600; 4397; 79484; 4641; 335; 0.00; 0.00; 0.00; 44330.00
832; ABC; 24/3/2022; 2:9:19; 498841; 600; 4487; 79833; 4747; 383; 0.00; 0.00; 0.00; 44330.00
833; ABC; 24/3/2022; 2:19:19; 499441; 600; 4428; 79622; 4547; 324; 0.00; 0.00; 0.00; 44330.00
834; ABC; 24/3/2022; 2:29:19; 500041; 600; 4325; 79202; 4571; 340; 0.00; 0.00; 0.00; 44330.00
835; ABC; 24/3/2022; 2:39:20; 500642; 600; 4521; 78278; 4510; 328; 0.00; 0.00; 0.00; 44330.00
836; ABC; 24/3/2022; 2:49:20; 501242; 600; 4340; 78662; 4564; 338; 0.00; 0.00; 0.00; 44330.00
837; ABC; 24/3/2022; 2:59:21; 501842; 600; 4315; 77660; 4537; 315; 0.00; 0.00; 0.00; 44330.00
838; ABC; 24/3/2022; 3:9:20; 502442; 600; 4434; 77800; 4582; 373; 0.00; 0.00; 0.00; 44330.00
839; ABC; 24/3/2022; 3:19:20; 503042; 600; 4468; 77911; 4607; 335; 0.00; 0.00; 0.00; 44330.00
840; ABC; 24/3/2022; 3:29:20; 503642; 600; 4281; 76936; 4718; 355; 0.00; 0.00; 0.00; 44330.00
841; ABC; 24/3/2022; 3:39:21; 504242; 600; 4252; 76638; 4547; 360; 0.00; 0.00; 0.00; 44330.00
842; ABC; 24/3/2022; 3:49:21; 504843; 600; 4335; 76752; 4540; 352; 0.00; 0.00; 0.00; 44330.00
843; ABC; 24/3/2022; 3:59:21; 505443; 600; 4268; 76253; 4473; 325; 0.00; 0.00; 0.00; 44330.00
844; ABC; 24/3/2022; 4:9:22; 506043; 600; 4452; 76084; 4442; 336; 0.00; 0.00; 0.00; 44330.00
845; ABC; 24/3/2022; 4:19:22; 506644; 600; 4522; 75596; 4354; 342; 0.00; 0.00; 0.00; 44330.00
846; ABC; 24/3/2022; 4:29:22; 507244; 600; 4360; 75697; 4572; 343; 0.00; 0.00; 0.00; 44330.00
847; ABC; 24/3/2022; 4:39:23; 507844; 600; 4379; 75640; 4499; 351; 0.00; 0.00; 0.00; 44330.00
848; ABC; 24/3/2022; 4:49:23; 508445; 600; 4315; 75256; 4480; 314; 0.00; 0.00; 0.00; 44330.00
849; ABC; 24/3/2022; 4:59:24; 509045; 600; 4349; 75293; 4664; 340; 0.00; 0.00; 0.00; 44330.00
850; ABC; 24/3/2022; 5:9:24; 509645; 600; 4289; 75391; 4501; 329; 0.00; 0.00; 0.00; 44330.00
851; ABC; 24/3/2022; 5:19:24; 510246; 600; 4415; 75260; 4570; 354; 0.00; 0.00; 0.00; 44330.00
852; ABC; 24/3/2022; 5:29:25; 510846; 600; 4296; 74940; 4457; 338; 0.00; 0.00; 0.00; 44330.00
853; ABC; 24/3/2022; 5:39:25; 511446; 600; 4333; 75544; 4522; 327; 0.00; 0.00; 0.00; 44330.00
854; ABC; 24/3/2022; 5:49:24; 512046; 600; 4233; 74563; 4504; 342; 0.00; 0.00; 0.00; 44330.00
855; ABC; 24/3/2022; 5:59:24; 512646; 600; 4319; 74945; 4479; 309; 0.00; 0.00; 0.00; 44330.00
856; ABC; 24/3/2022; 6:9:25; 513246; 600; 4275; 74400; 4513; 337; 0.00; 0.00; 0.00; 44330.00
857; ABC; 24/3/2022; 6:19:25; 513847; 600; 4263; 74876; 4464; 312; 0.00; 0.00; 0.00; 44330.00
858; ABC; 24/3/2022; 6:29:26; 514447; 600; 4298; 73672; 4419; 334; 0.00; 0.00; 0.00; 44330.00
859; ABC; 24/3/2022; 6:39:26; 515047; 600; 4174; 73523; 4414; 310; 0.00; 0.00; 0.00; 44330.00
860; ABC; 24/3/2022; 6:49:26; 515648; 600; 4396; 73860; 4478; 336; 0.00; 0.00; 0.00; 44330.00
861; ABC; 24/3/2022; 6:59:27; 516248; 600; 4161; 73101; 4444; 315; 0.00; 0.00; 0.00; 44330.00
862; ABC; 24/3/2022; 7:9:27; 516848; 600; 4365; 73254; 4380; 301; 0.00; 0.00; 0.00; 44330.00
863; ABC; 24/3/2022; 7:19:27; 517449; 600; 4282; 72988; 4558; 325; 0.00; 0.00; 0.00; 44330.00
864; ABC; 24/3/2022; 7:29:28; 518049; 600; 4258; 73031; 4389; 320; 0.00; 0.00; 0.00; 44330.00
865; ABC; 24/3/2022; 7:39:28; 518649; 600; 4183; 72341; 4509; 316; 0.00; 0.00; 0.00; 44330.00
866; ABC; 24/3/2022; 7:49:28; 519250; 600; 4255; 72265; 4401; 322; 0.00; 0.00; 0.00; 44330.00
867; ABC; 24/3/2022; 7:59:29; 519850; 600; 4255; 72043; 4467; 316; 0.00; 0.00; 0.00; 44330.00
868; ABC; 24/3/2022; 8:9:29; 520450; 600; 4331; 71768; 4331; 326; 0.00; 0.00; 0.00; 44330.00
869; ABC; 24/3/2022; 8:19:29; 521051; 600; 4246; 72208; 4385; 317; 0.00; 0.00; 0.00; 44330.00
870; ABC; 24/3/2022; 8:29:30; 521651; 600; 4349; 71544; 4420; 326; 0.00; 0.00; 0.00; 44330.00
871; ABC; 24/3/2022; 8:39:30; 522251; 600; 4340; 71470; 4482; 355; 0.00; 0.00; 0.00; 44330.00
872; ABC; 24/3/2022; 8:49:30; 522851; 600; 4368; 71932; 4368; 355; 0.00; 0.00; 0.00; 44330.00
873; ABC; 24/3/2022; 8:59:31; 523452; 600; 4314; 71278; 4450; 342; 0.00; 0.00; 0.00; 44330.00
874; ABC; 24/3/2022; 9:9:31; 524052; 600; 4278; 71517; 4506; 335; 0.00; 0.00; 0.00; 44330.00
875; ABC; 24/3/2022; 9:19:31; 524652; 600; 4308; 71080; 4466; 313; 0.00; 0.00; 0.00; 44330.00
876; ABC; 24/3/2022; 9:29:32; 525253; 600; 4094; 71388; 4439; 335; 0.00; 0.00; 0.00; 44330.00
877; ABC; 24/3/2022; 9:39:32; 525853; 600; 4228; 71141; 4306; 341; 0.00; 0.00; 0.00; 44330.00
878; ABC; 24/3/2022; 9:49:32; 526453; 600; 4233; 71010; 4374; 284; 0.00; 0.00; 0.00; 44330.00
879; ABC; 24/3/2022; 9:59:33; 527054; 600; 4270; 70969; 4447; 320; 0.00; 0.00; 0.00; 44330.00
880; ABC; 24/3/2022; 10:9:33; 527654; 600; 4141; 70990; 4303; 289; 0.00; 0.00; 0.00; 44330.00
881; ABC; 24/3/2022; 10:19:33; 528254; 600; 4326; 71142; 4316; 344; 0.00; 0.00; 0.00; 44330.00
882; ABC; 24/3/2022; 10:29:34; 528855; 600; 4243; 70593; 4469; 308; 0.00; 0.00; 0.00; 44330.00
883; ABC; 24/3/2022; 10:39:34; 529455; 600; 4156; 70459; 4437; 312; 0.00; 0.00; 0.00; 44330.00
884; ABC; 24/3/2022; 10:49:34; 530055; 600; 4123; 69901; 4313; 301; 0.00; 0.00; 0.00; 44330.00
885; ABC; 24/3/2022; 10:59:35; 530655; 600; 4186; 69823; 4354; 343; 0.00; 0.00; 0.00; 44330.00
886; ABC; 24/3/2022; 11:9:35; 531256; 600; 4213; 69818; 4401; 317; 0.00; 0.00; 0.00; 44330.00
887; ABC; 24/3/2022; 11:19:35; 531856; 600; 4221; 69750; 4425; 314; 0.00; 0.00; 0.00; 44330.00
888; ABC; 24/3/2022; 11:29:35; 532456; 600; 4333; 69675; 4288; 312; 0.00; 0.00; 0.00; 44330.00
889; ABC; 24/3/2022; 11:39:36; 533056; 600; 4226; 69961; 4436; 340; 0.00; 0.00; 0.00; 44330.00
890; ABC; 24/3/2022; 11:49:36; 533657; 600; 4081; 69376; 4357; 323; 0.00; 0.00; 0.00; 44330.00
891; ABC; 24/3/2022; 11:59:36; 534257; 600; 4252; 68690; 4370; 337; 0.00; 0.00; 0.00; 44330.00
892; ABC; 24/3/2022; 12:9:37; 534857; 600; 4151; 69033; 4317; 298; 0.00; 0.00; 0.00; 44330.00
893; ABC; 24/3/2022; 12:19:37; 535458; 600; 4134; 69086; 4398; 291; 0.00; 0.00; 0.00; 44330.00
894; ABC; 24/3/2022; 12:29:37; 536058; 600; 4221; 68690; 4284; 364; 0.00; 0.00; 0.00; 44330.00
895; ABC; 24/3/2022; 12:39:38; 536658; 600; 4261; 68843; 4242; 316; 0.00; 0.00; 0.00; 44330.00
896; ABC; 24/3/2022; 12:49:38; 537258; 600; 4100; 68190; 4345; 296; 0.00; 0.00; 0.00; 44330.00
897; ABC; 24/3/2022; 12:59:38; 537859; 600; 4078; 68414; 4218; 326; 0.00; 0.00; 0.00; 44330.00
898; ABC; 24/3/2022; 13:9:39; 538459; 600; 4142; 68116; 4287; 321; 0.00; 0.00; 0.00; 44330.00
899; ABC; 24/3/2022; 13:19:39; 539059; 600; 4197; 67707; 4316; 299; 0.00; 0.00; 0.00; 44330.00
900; ABC; 24/3/2022; 13:29:39; 539660; 600; 4205; 68627; 4203; 313; 0.00; 0.00; 0.00; 44330.00
901; ABC; 24/3/2022; 13:39:40; 540260; 600; 4053; 68098; 4204; 312; 0.00; 0.00; 0.00; 44330.00
902; ABC; 24/3/2022; 13:49:40; 540860; 600; 4099; 68604; 4351; 336; 0.00; 0.00; 0.00; 44330.00
903; ABC; 24/3/2022; 13:59:40; 541461; 600; 4117; 68477; 4299; 336; 0.00; 0.00; 0.00; 44330.00
904; ABC; 24/3/2022; 14:9:40; 542061; 600; 4223; 68260; 4278; 307; 0.00; 0.00; 0.00; 44330.00
905; ABC; 24/3/2022; 14:19:41; 542661; 600; 4156; 68316; 4290; 330; 0.00; 0.00; 0.00; 44330.00
906; ABC; 24/3/2022; 14:29:41; 543261; 600; 4183; 68192; 4300; 297; 0.00; 0.00; 0.00; 44330.00
907; ABC; 24/3/2022; 14:39:41; 543862; 600; 4204; 68301; 4340; 333; 0.00; 0.00; 0.00; 44330.00
908; ABC; 24/3/2022; 14:49:42; 544462; 600; 4089; 68172; 4335; 320; 0.00; 0.00; 0.00; 44330.00
909; ABC; 24/3/2022; 14:59:42; 545062; 600; 4067; 68087; 4366; 300; 0.00; 0.00; 0.00; 44330.00
910; ABC; 24/3/2022; 15:9:42; 545663; 600; 4204; 68320; 4380; 332; 0.00; 0.00; 0.00; 44330.00
911; ABC; 24/3/2022; 15:19:43; 546263; 600; 4168; 67881; 4313; 341; 0.00; 0.00; 0.00; 44330.00
912; ABC; 24/3/2022; 15:29:43; 546863; 600; 4095; 68614; 4317; 296; 0.00; 0.00; 0.00; 44330.00
913; ABC; 24/3/2022; 15:39:43; 547464; 600; 4272; 68809; 4255; 342; 0.00; 0.00; 0.00; 44330.00
914; ABC; 24/3/2022; 15:49:44; 548064; 600; 4069; 68202; 4293; 310; 0.00; 0.00; 0.00; 44330.00
915; ABC; 24/3/2022; 15:59:44; 548664; 600; 4146; 68878; 4347; 298; 0.00; 0.00; 0.00; 44330.00
916; ABC; 24/3/2022; 16:9:44; 549264; 600; 4185; 68630; 4287; 337; 0.00; 0.00; 0.00; 44330.00
917; ABC; 24/3/2022; 16:19:45; 549865; 600; 4181; 68359; 4341; 307; 0.00; 0.00; 0.00; 44330.00
918; ABC; 24/3/2022; 16:29:45; 550465; 600; 4239; 68672; 4371; 317; 0.00; 0.00; 0.00; 44330.00
919; ABC; 24/3/2022; 16:39:45; 551065; 600; 4137; 68349; 4417; 337; 0.00; 0.00; 0.00; 44330.00
920; ABC; 24/3/2022; 16:49:46; 551666; 600; 4204; 68650; 4286; 322; 0.00; 0.00; 0.00; 44330.00
921; ABC; 24/3/2022; 16:59:46; 552266; 600; 4134; 68701; 4151; 265; 0.00; 0.00; 0.00; 44330.00
922; ABC; 24/3/2022; 17:9:46; 552866; 600; 4204; 68714; 4241; 314; 0.00; 0.00; 0.00; 44330.00
923; ABC; 24/3/2022; 17:19:47; 553467; 600; 4153; 68205; 4396; 306; 0.00; 0.00; 0.00; 44330.00
924; ABC; 24/3/2022; 17:29:47; 554067; 600; 4184; 68744; 4411; 348; 0.00; 0.00; 0.00; 44330.00
925; ABC; 24/3/2022; 17:39:47; 554667; 600; 4095; 68601; 4322; 325; 0.00; 0.00; 0.00; 44330.00
926; ABC; 24/3/2022; 17:49:48; 555267; 600; 4055; 68190; 4358; 295; 0.00; 0.00; 0.00; 44330.00
927; ABC; 24/3/2022; 17:59:48; 555868; 600; 4254; 68698; 4423; 337; 0.00; 0.00; 0.00; 44330.00
928; ABC; 24/3/2022; 18:9:48; 556468; 600; 4116; 68753; 4370; 297; 0.00; 0.00; 0.00; 44330.00
929; ABC; 24/3/2022; 18:19:49; 557068; 600; 4256; 68995; 4457; 292; 0.00; 0.00; 0.00; 44330.00
930; ABC; 24/3/2022; 18:29:49; 557669; 600; 4085; 68795; 4358; 307; 0.00; 0.00; 0.00; 44330.00
931; ABC; 24/3/2022; 18:39:49; 558269; 600; 4209; 69638; 4205; 319; 0.00; 0.00; 0.00; 44330.00
932; ABC; 24/3/2022; 18:49:50; 558869; 600; 4202; 69474; 4437; 349; 0.00; 0.00; 0.00; 44330.00
933; ABC; 24/3/2022; 18:59:50; 559470; 600; 4174; 69046; 4265; 313; 0.00; 0.00; 0.00; 44330.00
934; ABC; 24/3/2022; 19:9:50; 560070; 600; 4220; 69603; 4298; 323; 0.00; 0.00; 0.00; 44330.00
935; ABC; 24/3/2022; 19:19:51; 560670; 600; 4236; 68903; 4432; 326; 0.00; 0.00; 0.00; 44330.00
936; ABC; 24/3/2022; 19:29:50; 561270; 600; 4191; 69699; 4319; 296; 0.00; 0.00; 0.00; 44330.00
937; ABC; 24/3/2022; 19:39:50; 561870; 600; 4333; 70078; 4415; 325; 0.00; 0.00; 0.00; 44330.00
938; ABC; 24/3/2022; 19:49:50; 562470; 600; 4121; 69635; 4294; 286; 0.00; 0.00; 0.00; 44330.00
939; ABC; 24/3/2022; 19:59:51; 563070; 600; 4270; 70233; 4424; 353; 0.00; 0.00; 0.00; 44330.00
940; ABC; 24/3/2022; 20:9:51; 563671; 600; 4192; 70586; 4486; 324; 0.00; 0.00; 0.00; 44330.00
941; ABC; 24/3/2022; 20:19:52; 564271; 600; 4240; 69813; 4333; 341; 0.00; 0.00; 0.00; 44330.00
942; ABC; 24/3/2022; 20:29:52; 564871; 600; 4138; 70361; 4386; 315; 0.00; 0.00; 0.00; 44330.00
943; ABC; 24/3/2022; 20:39:52; 565472; 600; 4214; 70107; 4360; 325; 0.00; 0.00; 0.00; 44330.00
944; ABC; 24/3/2022; 20:49:53; 566072; 600; 4086; 69889; 4359; 318; 0.00; 0.00; 0.00; 44330.00
945; ABC; 24/3/2022; 20:59:53; 566672; 600; 4246; 70230; 4396; 328; 0.00; 0.00; 0.00; 44330.00
946; ABC; 24/3/2022; 21:9:53; 567273; 600; 4272; 70202; 4417; 340; 0.00; 0.00; 0.00; 44330.00
947; ABC; 24/3/2022; 21:19:54; 567873; 600; 4375; 70872; 4364; 303; 0.00; 0.00; 0.00; 44330.00
948; ABC; 24/3/2022; 21:29:54; 568473; 600; 4147; 70586; 4382; 298; 0.00; 0.00; 0.00; 44330.00
949; ABC; 24/3/2022; 21:39:53; 569073; 600; 4308; 70379; 4468; 341; 0.00; 0.00; 0.00; 44330.00
950; ABC; 24/3/2022; 21:49:53; 569673; 600; 4267; 70857; 4299; 321; 0.00; 0.00; 0.00; 44330.00
951; ABC; 24/3/2022; 21:59:54; 570273; 600; 4164; 70682; 4473; 345; 0.00; 0.00; 0.00; 44330.00
952; ABC; 24/3/2022; 22:9:54; 570873; 600; 4251; 70385; 4372; 340; 0.00; 0.00; 0.00; 44330.00
953; ABC; 24/3/2022; 22:19:54; 571474; 600; 4276; 70898; 4356; 303; 0.00; 0.00; 0.00; 44330.00
954; ABC; 24/3/2022; 22:29:55; 572074; 600; 4079; 70671; 4528; 335; 0.00; 0.00; 0.00; 44330.00
955; ABC; 24/3/2022; 22:39:55; 572674; 600; 4188; 70600; 4316; 304; 0.00; 0.00; 0.00; 44330.00
956; ABC; 24/3/2022; 22:49:55; 573275; 600; 4096; 70924; 4374; 296; 0.00; 0.00; 0.00; 44330.00
957; ABC; 24/3/2022; 22:59:56; 573875; 600; 4186; 70945; 4382; 319; 0.00; 0.00; 0.00; 44330.00
958; ABC; 24/3/2022; 23:9:56; 574475; 600; 4192; 71290; 4370; 330; 0.00; 0.00; 0.00; 44330.00
959; ABC; 24/3/2022; 23:19:56; 575076; 600; 4304; 71303; 4459; 308; 0.00; 0.00; 0.00; 44330.00
960; ABC; 24/3/2022; 23:29:57; 575676; 600; 4235; 71072; 4352; 313; 0.00; 0.00; 0.00; 44330.00
961; ABC; 24/3/2022; 23:39:57; 576276; 600; 4179; 71758; 4289; 303; 0.00; 0.00; 0.00; 44330.00
962; ABC; 24/3/2022; 23:49:56; 576876; 600; 4214; 71519; 4435; 330; 0.00; 0.00; 0.00; 44330.00
963; ABC; 24/3/2022; 23:59:57; 577476; 600; 4192; 71189; 4294; 285; 0.00; 0.00; 0.00; 44330.00
964; ABC; 25/3/2022; 0:9:57; 578076; 600; 4310; 71039; 4325; 324; 0.00; 0.00; 0.00; 44330.00
965; ABC; 25/3/2022; 0:19:57; 578676; 600; 4297; 72087; 4520; 322; 0.00; 0.00; 0.00; 44330.00
966; ABC; 25/3/2022; 0:29:58; 579277; 600; 4222; 71432; 4339; 335; 0.00; 0.00; 0.00; 44330.00
967; ABC; 25/3/2022; 0:39:58; 579877; 600; 4163; 71593; 4290; 312; 0.00; 0.00; 0.00; 44330.00
968; ABC; 25/3/2022; 0:49:58; 580477; 600; 4235; 71462; 4502; 330; 0.00; 0.00; 0.00; 44330.00
969; ABC; 25/3/2022; 0:59:59; 581078; 600; 4264; 71798; 4418; 321; 0.00; 0.00; 0.00; 44330.00
970; ABC; 25/3/2022; 1:9:59; 581678; 600; 4257; 71277; 4443; 329; 0.00; 0.00; 0.00; 44330.00
971; ABC; 25/3/2022; 1:19:59; 582278; 600; 4200; 71142; 4449; 344; 0.00; 0.00; 0.00; 44330.00
972; ABC; 25/3/2022; 1:30:0; 582879; 600; 4236; 71114; 4357; 330; 0.00; 0.00; 0.00; 44330.00
973; ABC; 25/3/2022; 1:40:0; 583479; 600; 4225; 70711; 4380; 310; 0.00; 0.00; 0.00; 44330.00
974; ABC; 25/3/2022; 1:50:0; 584079; 600; 4189; 70682; 4264; 295; 0.00; 0.00; 0.00; 44330.00
975; ABC; 25/3/2022; 2:0:1; 584680; 600; 4194; 70407; 4313; 318; 0.00; 0.00; 0.00; 44330.00
976; ABC; 25/3/2022; 2:10:1; 585280; 600; 4139; 69845; 4328; 318; 0.00; 0.00; 0.00; 44330.00
977; ABC; 25/3/2022; 2:20:1; 585880; 600; 4165; 69262; 4334; 327; 0.00; 0.00; 0.00; 44330.00
978; ABC; 25/3/2022; 2:30:1; 586480; 600; 4123; 69104; 4309; 328; 0.00; 0.00; 0.00; 44330.00
979; ABC; 25/3/2022; 2:40:1; 587080; 600; 4223; 68539; 4337; 350; 0.00; 0.00; 0.00; 44330.00
980; ABC; 25/3/2022; 2:50:1; 587680; 600; 4074; 68084; 4220; 326; 0.00; 0.00; 0.00; 44330.00
981; ABC; 25/3/2022; 3:0:2; 588280; 600; 4160; 68236; 4284; 314; 0.00; 0.00; 0.00; 44330.00
982; ABC; 25/3/2022; 3:10:2; 588881; 600; 4185; 67773; 4300; 325; 0.00; 0.00; 0.00; 44330.00
983; ABC; 25/3/2022; 3:20:2; 589481; 600; 4205; 67802; 4255; 323; 0.00; 0.00; 0.00; 44330.00
984; ABC; 25/3/2022; 3:30:2; 590081; 600; 4130; 67346; 4362; 338; 0.00; 0.00; 0.00; 44330.00
985; ABC; 25/3/2022; 3:40:3; 590681; 600; 4270; 67049; 4368; 338; 0.00; 0.00; 0.00; 44330.00
986; ABC; 25/3/2022; 3:50:3; 591282; 600; 4017; 67469; 4313; 296; 0.00; 0.00; 0.00; 44330.00
987; ABC; 25/3/2022; 4:0:3; 591882; 600; 4289; 66816; 4242; 343; 0.00; 0.00; 0.00; 44330.00
988; ABC; 25/3/2022; 4:10:4; 592482; 600; 4197; 67123; 4350; 309; 0.00; 0.00; 0.00; 44330.00
989; ABC; 25/3/2022; 4:20:4; 593083; 600; 4162; 66797; 4215; 313; 0.00; 0.00; 0.00; 44330.00
990; ABC; 25/3/2022; 4:30:4; 593683; 600; 4132; 66349; 4391; 352; 0.00; 0.00; 0.00; 44330.00
991; ABC; 25/3/2022; 4:40:5; 594283; 600; 4148; 66128; 4090; 325; 0.00; 0.00; 0.00; 44330.00
992; ABC; 25/3/2022; 4:50:5; 594883; 600; 4179; 65965; 4262; 341; 0.00; 0.00; 0.00; 44330.00
993; ABC; 25/3/2022; 5:0:5; 595484; 600; 4145; 65762; 4231; 322; 0.00; 0.00; 0.00; 44330.00
994; ABC; 25/3/2022; 5:10:5; 596084; 600; 4061; 65657; 4200; 325; 0.00; 0.00; 0.00; 44330.00
995; ABC; 25/3/2022; 5:20:5; 596684; 600; 4185; 65545; 4190; 310; 0.00; 0.00; 0.00; 44330.00
996; ABC; 25/3/2022; 5:30:5; 597284; 600; 4185; 65491; 4334; 332; 0.00; 0.00; 0.00; 44330.00
997; ABC; 25/3/2022; 5:40:5; 597884; 600; 4051; 65554; 4213; 290; 0.00; 0.00; 0.00; 44330.00
998; ABC; 25/3/2022; 5:50:6; 598484; 600; 4068; 65822; 4245; 347; 0.00; 0.00; 0.00; 44330.00
999; ABC; 25/3/2022; 6:0:6; 599084; 600; 4181; 65097; 4309; 315; 0.00; 0.00; 0.00; 44330.00
1000; ABC; 25/3/2022; 6:10:6; 599684; 600; 4140; 65274; 4390; 336; 0.00; 0.00; 0.00; 44330.00
1001; ABC; 25/3/2022; 6:20:5; 600284; 600; 4005; 65495; 4212; 333; 0.00; 0.00; 0.00; 44330.00
1002; ABC; 25/3/2022; 6:30:5; 600884; 600; 4144; 65182; 4307; 323; 0.00; 0.00; 0.00; 44330.00
1003; ABC; 25/3/2022; 6:40:6; 601484; 600; 4079; 64754; 4266; 321; 0.00; 0.00; 0.00; 44330.00
1004; ABC; 25/3/2022; 6:50:6; 602084; 600; 4161; 64848; 4226; 303; 0.00; 0.00; 0.00; 44330.00
1005; ABC; 25/3/2022; 7:0:6; 602684; 600; 4044; 65249; 4193; 292; 0.00; 0.00; 0.00; 44330.00
1006; ABC; 25/3/2022; 7:10:6; 603285; 600; 4154; 64917; 4239; 305; 0.00; 0.00; 0.00; 44330.00
1007; ABC; 25/3/2022; 7:20:6; 603885; 600; 4124; 65017; 4244; 328; 0.00; 0.00; 0.00; 44330.00
